step,timestamp,train_loss,val_loss
968,2025-08-07 21:24:50,5.673340,
969,2025-08-07 21:25:00,5.086347,
970,2025-08-07 21:25:10,5.243675,
971,2025-08-07 21:25:20,5.392724,
972,2025-08-07 21:25:30,5.423802,
973,2025-08-07 21:25:41,5.300068,
974,2025-08-07 21:25:51,5.096032,
975,2025-08-07 21:26:01,5.120697,
976,2025-08-07 21:26:12,4.767304,
977,2025-08-07 21:26:22,4.388496,
978,2025-08-07 21:26:31,4.899422,
979,2025-08-07 21:26:41,4.640556,
980,2025-08-07 21:26:52,4.746216,
981,2025-08-07 21:27:02,4.689211,
982,2025-08-07 21:27:12,4.592551,
983,2025-08-07 21:27:22,4.800489,
984,2025-08-07 21:27:32,4.734435,
985,2025-08-07 21:27:42,4.619868,
986,2025-08-07 21:27:52,4.390454,
987,2025-08-07 21:28:02,4.753133,
988,2025-08-07 21:28:12,4.533716,
989,2025-08-07 21:28:22,4.832139,
990,2025-08-07 21:28:32,4.718476,
991,2025-08-07 21:28:43,4.603547,
992,2025-08-07 21:28:53,4.637224,
993,2025-08-07 21:29:02,4.644367,
994,2025-08-07 21:29:12,4.699305,
995,2025-08-07 21:29:23,4.657966,
996,2025-08-07 21:29:33,4.635960,
997,2025-08-07 21:29:42,4.667318,
998,2025-08-07 21:29:52,4.630394,
999,2025-08-07 21:30:02,4.687691,
1000,2025-08-07 21:30:17,4.731852,4.509547
1001,2025-08-07 21:30:27,4.818132,
1002,2025-08-07 21:30:37,4.790178,
1003,2025-08-07 21:30:47,4.818777,
1004,2025-08-07 21:30:57,4.401494,
1005,2025-08-07 21:31:08,4.444180,
1006,2025-08-07 21:31:18,4.544995,
1007,2025-08-07 21:31:28,4.384288,
1008,2025-08-07 21:31:38,4.563604,
1009,2025-08-07 21:31:48,4.320879,
1010,2025-08-07 21:31:58,4.502861,
1011,2025-08-07 21:32:08,5.246534,
1012,2025-08-07 21:32:18,5.275898,
1013,2025-08-07 21:32:28,5.326588,
1014,2025-08-07 21:32:38,5.661756,
1015,2025-08-07 21:32:49,5.838105,
1016,2025-08-07 21:32:58,4.846503,
1017,2025-08-07 21:33:08,4.721467,
1018,2025-08-07 21:33:18,4.635487,
1019,2025-08-07 21:33:28,4.715949,
1020,2025-08-07 21:33:38,4.909286,
1021,2025-08-07 21:33:48,4.898769,
1022,2025-08-07 21:33:58,4.916520,
1023,2025-08-07 21:34:08,4.820620,
1024,2025-08-07 21:34:18,4.812538,
1025,2025-08-07 21:34:29,4.884324,
1026,2025-08-07 21:34:38,4.980473,
1027,2025-08-07 21:34:48,5.031946,
1028,2025-08-07 21:34:58,4.995396,
1029,2025-08-07 21:35:08,4.899784,
1030,2025-08-07 21:35:19,4.432566,
1031,2025-08-07 21:35:29,4.439424,
1032,2025-08-07 21:35:39,4.493401,
1033,2025-08-07 21:35:49,4.553442,
1034,2025-08-07 21:35:58,4.699776,
1035,2025-08-07 21:36:09,4.699685,
1036,2025-08-07 21:36:19,4.669191,
1037,2025-08-07 21:36:29,4.692009,
1038,2025-08-07 21:36:39,4.655968,
1039,2025-08-07 21:36:48,4.697946,
1040,2025-08-07 21:36:59,4.734464,
1041,2025-08-07 21:37:09,5.448670,
1042,2025-08-07 21:37:19,5.461057,
1043,2025-08-07 21:37:29,5.429895,
1044,2025-08-07 21:37:39,4.958850,
1045,2025-08-07 21:37:49,4.871429,
1046,2025-08-07 21:37:59,4.706311,
1047,2025-08-07 21:38:09,4.721043,
1048,2025-08-07 21:38:19,4.667614,
1049,2025-08-07 21:38:29,4.650857,
1050,2025-08-07 21:38:40,4.655045,4.419171
1051,2025-08-07 21:38:50,4.529117,
1052,2025-08-07 21:39:00,4.556645,
1053,2025-08-07 21:39:10,4.465907,
1054,2025-08-07 21:39:20,4.462009,
1055,2025-08-07 21:39:30,4.597425,
1056,2025-08-07 21:39:40,4.619259,
1057,2025-08-07 21:39:50,4.472608,
1058,2025-08-07 21:40:00,4.388650,
1059,2025-08-07 21:40:10,4.288866,
1060,2025-08-07 21:40:20,4.561708,
1061,2025-08-07 21:40:30,4.873081,
1062,2025-08-07 21:40:40,4.835542,
1063,2025-08-07 21:40:50,4.645663,
1064,2025-08-07 21:41:01,4.514905,
1065,2025-08-07 21:41:11,4.706877,
1066,2025-08-07 21:41:21,4.685350,
1067,2025-08-07 21:41:31,4.623192,
1068,2025-08-07 21:41:41,4.692878,
1069,2025-08-07 21:41:51,4.653486,
1070,2025-08-07 21:42:02,4.743340,
1071,2025-08-07 21:42:11,4.725012,
1072,2025-08-07 21:42:21,4.708264,
1073,2025-08-07 21:42:31,4.752076,
1074,2025-08-07 21:42:41,4.736262,
1075,2025-08-07 21:42:51,4.648870,
1076,2025-08-07 21:43:01,4.644357,
1077,2025-08-07 21:43:11,4.635231,
1078,2025-08-07 21:43:21,4.622154,
1079,2025-08-07 21:43:31,4.627667,
1080,2025-08-07 21:43:41,4.963707,
1081,2025-08-07 21:43:51,4.955820,
1082,2025-08-07 21:44:01,5.048050,
1083,2025-08-07 21:44:11,5.068474,
1084,2025-08-07 21:44:21,4.995367,
1085,2025-08-07 21:44:32,4.981303,
1086,2025-08-07 21:44:42,4.943561,
1087,2025-08-07 21:44:52,5.048556,
1088,2025-08-07 21:45:02,4.983814,
1089,2025-08-07 21:45:11,4.864905,
1090,2025-08-07 21:45:22,4.885563,
1091,2025-08-07 21:45:32,4.939435,
1092,2025-08-07 21:45:42,4.904263,
1093,2025-08-07 21:45:52,4.859385,
1094,2025-08-07 21:46:02,4.640574,
1095,2025-08-07 21:46:12,4.747480,
1096,2025-08-07 21:46:22,4.705801,
1097,2025-08-07 21:46:32,4.578575,
1098,2025-08-07 21:46:42,4.799078,
1099,2025-08-07 21:46:52,4.700171,
1100,2025-08-07 21:47:04,4.733014,4.498282
1101,2025-08-07 21:47:14,4.667181,
1102,2025-08-07 21:47:24,4.642233,
1103,2025-08-07 21:47:34,4.540291,
1104,2025-08-07 21:47:44,4.743493,
1105,2025-08-07 21:47:55,4.445330,
1106,2025-08-07 21:48:05,4.507962,
1107,2025-08-07 21:48:15,4.500881,
1108,2025-08-07 21:48:25,4.574824,
1109,2025-08-07 21:48:35,4.557192,
1110,2025-08-07 21:48:45,4.465592,
